Koordinatensystem : Lambert konform konisch
Rechtswert        : 4291500 Meter
Hochwert          : 2781500 Meter
Hoehenlage        : 71 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4291500 2781500 10 31 19   8.2  984 102  5.3 7  4.7  66    0    0 300 -354  0
4291500 2781500 10 31 20   8.2  984 115  5.9 7  4.8  69    0    0 305 -353  0
4291500 2781500 10 31 21   6.9  983 118  5.1 5  4.9  73    0    0 283 -352  0
4291500 2781500 10 31 22   6.2  982 104  4.3 5  4.9  79    0    0 262 -352  0
4291500 2781500 10 31 23   5.6  981 118  4.6 6  4.9  83    0    0 272 -353  0
4291500 2781500 10 31 24   5.3  981 100  5.4 6  5.0  86    0    0 282 -352  0
4291500 2781500 11  1  1   4.8  979 107  4.7 2  5.0  91    0    0 217 -352  0
4291500 2781500 11  1  2   4.5  979 114  4.0 3  5.1  92    0    0 219 -353  0
4291500 2781500 11  1  3   4.1  979  84  4.6 5  5.1  96    0    0 251 -352  0
4291500 2781500 11  1  4   4.6  979  88  3.4 4  5.2  96    0    0 265 -353  0
4291500 2781500 11  1  5   4.2  978  90  4.5 4  5.3  98    0    0 261 -353  0
4291500 2781500 11  1  6   4.4  978 101  3.1 6  5.4 100    0    0 277 -352  0
4291500 2781500 11  1  7   4.4  979 123  2.3 7  5.4 100    0    0 301 -353  0
4291500 2781500 11  1  8   4.6  980 133  2.4 7  5.4 100    0    6 309 -353  0
4291500 2781500 11  1  9   6.5  981 212  2.5 7  5.8 100    0   24 312 -353  0
4291500 2781500 11  1 10   9.7  983 238  4.1 8  6.5  94    0   36 329 -356  0
4291500 2781500 11  1 11  10.7  983 218  4.1 7  6.8  85    1   96 336 -362  0
4291500 2781500 11  1 12  11.8  983 246  5.6 8  6.5  76    4  117 337 -369  0
4291500 2781500 11  1 13  11.3  984 260  6.1 7  6.3  72    2  109 335 -375  0
4291500 2781500 11  1 14  11.9  985 246  5.6 8  6.4  73    0   79 336 -380  0
4291500 2781500 11  1 15  11.4  987 241  4.7 8  6.5  74    0   38 342 -380  0
4291500 2781500 11  1 16  10.5  987 251  4.8 8  6.6  78    0   14 340 -376  0
4291500 2781500 11  1 17  10.0  988 231  4.7 7  6.7  84    0    0 335 -368  0
4291500 2781500 11  1 18   9.4  989 230  3.8 7  6.8  88    0    0 328 -363  0
4291500 2781500 11  1 19   9.4  990 210  3.5 7  6.8  90    0    0 328 -360  0
4291500 2781500 11  1 20   8.4  990 221  3.8 6  6.6  91    0    0 322 -358  0
4291500 2781500 11  1 21   8.8  991 228  4.3 6  6.5  91    0    0 315 -356  0
4291500 2781500 11  1 22   9.0  991 222  4.1 7  6.4  88    0    0 322 -356  0
4291500 2781500 11  1 23   8.1  992 222  3.2 7  6.3  88    0    0 326 -358  0
4291500 2781500 11  1 24   7.3  992 192  3.7 6  6.1  92    0    0 318 -360  0
4291500 2781500 11  2  1   6.6  993 211  3.1 6  6.0  94    0    0 310 -360  0
4291500 2781500 11  2  2   6.1  993 222  3.2 4  5.8  96    0    0 297 -357  0
4291500 2781500 11  2  3   6.1  994 211  2.5 3  5.7  95    0    0 281 -355  0
4291500 2781500 11  2  4   6.0  994 195  2.2 3  5.6  94    0    0 276 -352  0
4291500 2781500 11  2  5   6.6  994 203  2.7 5  5.6  93    0    0 286 -348  0
4291500 2781500 11  2  6   7.1  995 209  2.5 8  5.6  89    0    0 312 -344  0
4291500 2781500 11  2  7   7.3  995 219  2.7 7  5.6  87    0    0 323 -342  0
4291500 2781500 11  2  8   6.6  996 231  3.3 5  5.7  90   14   17 307 -341  0
4291500 2781500 11  2  9   9.2  996 243  4.7 4  5.9  87   93   68 295 -344  0
4291500 2781500 11  2 10  10.2  997 257  5.8 3  6.0  79  179   90 292 -351  0
4291500 2781500 11  2 11  11.3  997 260  5.0 4  6.1  74  190  116 295 -360  0
4291500 2781500 11  2 12  11.5  998 259  5.0 3  6.1  72  244  123 297 -366  0
4291500 2781500 11  2 13  12.1  998 264  5.0 6  6.1  70   63  162 308 -371  0
4291500 2781500 11  2 14  12.1  998 265  4.7 8  6.1  68    6  111 334 -373  0
4291500 2781500 11  2 15  11.6  999 255  6.0 6  5.9  68   19   96 335 -371  0
4291500 2781500 11  2 16  10.8  998 241  3.9 6  5.9  70   16   53 324 -368  0
4291500 2781500 11  2 17   9.6  998 219  3.1 6  6.0  76    0    0 320 -365  0
4291500 2781500 11  2 18   8.2  999 184  3.1 4  6.1  84    0    0 304 -363  0
4291500 2781500 11  2 19   7.5  999 198  3.5 2  5.9  89    0    0 282 -362  0
4291500 2781500 11  2 20   6.6  999 219  3.3 1  5.8  91    0    0 269 -361  0
4291500 2781500 11  2 21   6.7 1000 211  3.5 1  5.7  92    0    0 266 -360  0
4291500 2781500 11  2 22   6.1  999 199  3.9 1  5.4  90    0    0 266 -359  0
4291500 2781500 11  2 23   5.9 1000 178  3.9 1  5.1  87    0    0 264 -359  0
4291500 2781500 11  2 24   5.3  999 175  3.9 1  4.9  86    0    0 261 -359  0
4291500 2781500 11  3  1   5.5  999 178  4.3 2  4.8  85    0    0 265 -359  0
4291500 2781500 11  3  2   6.0  999 174  4.9 1  4.8  83    0    0 265 -359  0
4291500 2781500 11  3  3   6.7  999 187  5.0 1  4.9  81    0    0 260 -359  0
4291500 2781500 11  3  4   7.2  999 188  4.6 3  5.0  79    0    0 273 -359  0
4291500 2781500 11  3  5   8.1  999 196  3.9 6  5.1  78    0    0 300 -360  0
4291500 2781500 11  3  6   8.3  999 209  4.7 8  5.4  79    0    0 328 -362  0
4291500 2781500 11  3  7   9.3  999 209  5.1 8  5.8  81    0    0 341 -364  0
4291500 2781500 11  3  8  10.5  999 209  5.7 7  6.1  78    2   11 339 -366  0
4291500 2781500 11  3  9  10.5 1000 200  5.6 7  6.0  74   25   52 335 -368  0
4291500 2781500 11  3 10  11.3 1000 202  5.7 7  6.0  72    0   60 336 -370  0
4291500 2781500 11  3 11  11.8 1000 200  5.8 6  6.3  74    5  111 333 -374  0
4291500 2781500 11  3 12  12.0 1001 214  6.8 7  6.6  75    0   96 334 -380  0
4291500 2781500 11  3 13  10.7 1001 187  7.2 8  6.8  80    0   54 343 -386  0
4291500 2781500 11  3 14  12.1 1001 198  6.3 6  7.0  82    5  104 338 -388  0
4291500 2781500 11  3 15  13.0 1002 213  5.8 5  7.0  76   30   95 325 -387  0
4291500 2781500 11  3 16  12.6 1003 212  6.5 7  6.9  74   11   49 331 -385  0
4291500 2781500 11  3 17  10.5 1002 221  4.4 5  6.9  80    0    0 327 -382  0
4291500 2781500 11  3 18   9.9 1003 182  4.9 3  7.0  89    0    0 303 -378  0
4291500 2781500 11  3 19  11.5 1003 220  6.9 3  6.7  83    0    0 295 -374  0
4291500 2781500 11  3 20  12.1 1004 242  8.4 4  6.4  73    0    0 302 -372  0
4291500 2781500 11  3 21  10.6 1005 242  6.7 5  6.3  74    0    0 309 -369  0
4291500 2781500 11  3 22  10.5 1006 232  7.1 1  6.2  77    0    0 292 -367  0
4291500 2781500 11  3 23  10.1 1006 223  7.0 1  6.2  78    0    0 274 -365  0
4291500 2781500 11  3 24  10.3 1007 239  7.3 3  6.0  76    0    0 283 -363  0
4291500 2781500 11  4  1  10.4 1008 242  7.6 4  5.8  74    0    0 297 -363  0
4291500 2781500 11  4  2  10.0 1008 250  6.8 4  5.9  75    0    0 302 -363  0
4291500 2781500 11  4  3   9.5 1009 238  6.0 3  5.9  78    0    0 296 -363  0
4291500 2781500 11  4  4   9.5 1010 238  6.5 4  6.0  80    0    0 295 -363  0
4291500 2781500 11  4  5   9.6 1011 251  6.4 6  6.1  82    0    0 309 -362  0
4291500 2781500 11  4  6   9.5 1012 252  6.6 4  6.0  80    0    0 309 -361  0
4291500 2781500 11  4  7   9.5 1012 259  6.3 4  5.7  78    0    0 300 -360  0
4291500 2781500 11  4  8   9.7 1013 261  7.5 4  5.5  74    9   12 299 -360  0
4291500 2781500 11  4  9   9.8 1014 250  7.0 4  5.6  75   62   51 299 -361  0
4291500 2781500 11  4 10  11.2 1015 259  7.3 5  5.9  74  113   85 307 -364  0
4291500 2781500 11  4 11  12.0 1016 260  8.9 2  5.6  66  234   88 299 -368  0
4291500 2781500 11  4 12  12.6 1016 279  8.0 2  5.1  58  240  102 285 -372  0
4291500 2781500 11  4 13  12.5 1017 276  6.4 3  5.0  55   82  155 290 -374  0
4291500 2781500 11  4 14  12.4 1017 280  6.9 3  5.0  56   45  130 294 -375  0
4291500 2781500 11  4 15  12.0 1018 280  5.8 4  5.0  56   50   99 297 -375  0
4291500 2781500 11  4 16  11.4 1018 279  5.1 6  5.1  59    2   44 307 -372  0
4291500 2781500 11  4 17  11.0 1019 291  4.6 8  5.2  63    0    0 316 -366  0
4291500 2781500 11  4 18  10.8 1020 282  4.6 8  5.3  65    0    0 315 -359  0
4291500 2781500 11  4 19  10.2 1022 272  3.7 8  5.4  69    0    0 313 -353  0
4291500 2781500 11  4 20   8.9 1022 273  3.0 7  5.5  74    0    0 306 -347  0
4291500 2781500 11  4 21   7.2 1022 271  2.4 8  5.5  82    0    0 301 -343  0
4291500 2781500 11  4 22   6.4 1023 232  2.3 8  5.4  89    0    0 302 -340  0
4291500 2781500 11  4 23   6.3 1024 232  1.6 8  5.4  92    0    0 304 -337  0
4291500 2781500 11  4 24   6.5 1024 232  1.6 8  5.5  93    0    0 305 -335  0
4291500 2781500 11  5  1   6.5 1025 252  1.8 7  5.5  92    0    0 302 -333  0
4291500 2781500 11  5  2   4.5 1025 243  1.7 6  5.3  95    0    0 291 -332  0
4291500 2781500 11  5  3   2.8 1026 233  1.5 4  4.8  99    0    0 274 -330  0
4291500 2781500 11  5  4   1.7 1026 210  1.3 2  4.4 100    0    0 256 -329  0
4291500 2781500 11  5  5   1.1 1027 213  1.2 2  4.1 100    0    0 246 -327  0
4291500 2781500 11  5  6   1.1 1026 196  1.3 2  4.1 100    0    0 246 -324  0
4291500 2781500 11  5  7   0.7 1026 221  0.9 2  4.0 100    0    0 245 -319  0
4291500 2781500 11  5  8   0.6 1027 356  0.6 4  3.9 100    7   12 252 -319  0
4291500 2781500 11  5  9   3.8 1028 358  0.8 4  4.4 100   63   53 264 -325  0
4291500 2781500 11  5 10   6.9 1028 360  0.6 2  5.3  98  158   78 266 -332  0
4291500 2781500 11  5 11  10.0 1028 147  0.4 1  5.6  83  231   92 261 -343  0
4291500 2781500 11  5 12  11.4 1028 228  0.6 3  5.5  70  251  104 270 -353  0
4291500 2781500 11  5 13  12.0 1028  57  1.0 4  5.6  67  230  108 281 -361  0
4291500 2781500 11  5 14  13.1 1028 138  1.4 4  5.5  62  176  105 286 -365  0
4291500 2781500 11  5 15  12.2 1027  49  1.0 4  5.4  60   94   91 290 -364  0
4291500 2781500 11  5 16  10.9 1027  54  1.3 7  5.7  68   13   50 303 -357  0
4291500 2781500 11  5 17   8.8 1027  57  2.0 6  5.8  78    0    0 309 -347  0
4291500 2781500 11  5 18   7.2 1027  80  2.3 6  5.7  87    0    0 297 -339  0
4291500 2781500 11  5 19   6.6 1027  98  2.5 3  5.6  91    0    0 284 -335  0
4291500 2781500 11  5 20   5.7 1027 100  2.6 1  5.4  94    0    0 263 -332  0
4291500 2781500 11  5 21   4.3 1027  92  2.3 1  5.3  98    0    0 251 -329  0
4291500 2781500 11  5 22   3.3 1028 101  2.4 1  4.9 100    0    0 248 -327  0
4291500 2781500 11  5 23   2.7 1028  91  2.3 1  4.6 100    0    0 245 -325  0
4291500 2781500 11  5 24   2.7 1027  91  2.8 2  4.5 100    0    0 248 -324  0
4291500 2781500 11  6  1   1.9 1027 100  3.3 5  4.4 100    0    0 265 -323  0
4291500 2781500 11  6  2   2.2 1027  90  3.0 7  4.3 100    0    0 287 -322  0
4291500 2781500 11  6  3   2.4 1027  89  3.5 8  4.4 100    0    0 304 -321  0
4291500 2781500 11  6  4   2.5 1027  90  3.5 7  4.5 100    0    0 305 -320  0
4291500 2781500 11  6  5   2.8 1027  99  2.5 7  4.5 100    0    0 302 -319  0
4291500 2781500 11  6  6   3.2 1027  97  3.8 8  4.6 100    0    0 309 -318  0
4291500 2781500 11  6  7   3.0 1027  88  4.1 5  4.7 100    0    0 301 -317  0
4291500 2781500 11  6  8   2.8 1028  82  4.7 7  4.6 100    0   10 295 -317  0
4291500 2781500 11  6  9   3.6 1028 109  4.1 8  4.7 100    0   40 311 -320  0
4291500 2781500 11  6 10   4.5 1029 109  3.9 8  5.0 100    0   40 318 -329  0
4291500 2781500 11  6 11   5.2 1028  91  4.4 8  5.1  97    0   88 320 -337  0
4291500 2781500 11  6 12   6.0 1028  90  4.2 6  5.0  89    8  147 312 -344  0
4291500 2781500 11  6 13   7.3 1028  80  3.6 5  4.8  81   67  204 299 -350  0
4291500 2781500 11  6 14   7.5 1028  81  4.8 5  4.7  75   87  180 296 -352  0
4291500 2781500 11  6 15   8.0 1027 103  4.4 2  4.6  72   50  131 282 -351  0
4291500 2781500 11  6 16   7.8 1027  87  4.8 4  4.6  70    9   57 276 -346  0
4291500 2781500 11  6 17   7.0 1028  79  4.0 4  4.5  72    0    0 284 -339  0
4291500 2781500 11  6 18   5.4 1029  88  4.0 2  4.5  77    0    0 268 -333  0
4291500 2781500 11  6 19   4.2 1029  89  4.2 1  4.5  85    0    0 249 -329  0
4291500 2781500 11  6 20   3.3 1029  79  3.8 1  4.5  92    0    0 242 -325  0
4291500 2781500 11  6 21   3.1 1029  88  3.5 0  4.5  96    0    0 236 -322  0
4291500 2781500 11  6 22   2.5 1030  99  3.3 2  4.5  99    0    0 240 -319  0
4291500 2781500 11  6 23   2.0 1030  78  3.3 2  4.4 100    0    0 248 -317  0
4291500 2781500 11  6 24   1.9 1030  97  2.9 1  4.3 100    0    0 242 -316  0
4291500 2781500 11  7  1   2.5 1030  86  4.0 1  4.4 100    0    0 239 -314  0
4291500 2781500 11  7  2   1.7 1030  37  2.5 1  4.3 100    0    0 240 -314  0
4291500 2781500 11  7  3   1.2 1031  73  2.4 2  4.1 100    0    0 243 -313  0
4291500 2781500 11  7  4  -0.6 1031  49  1.9 1  3.8 100    0    0 240 -313  0
4291500 2781500 11  7  5   1.2 1030  59  2.8 0  3.8 100    0    0 233 -313  0
4291500 2781500 11  7  6   1.7 1030  66  3.2 7  4.1 100    0    0 264 -313  0
4291500 2781500 11  7  7   1.7 1030  56  4.0 8  4.2 100    0    0 301 -316  0
4291500 2781500 11  7  8   1.9 1030  68  3.6 8  4.3 100    1    9 307 -319  0
4291500 2781500 11  7  9   2.5 1030  59  4.7 8  4.4 100   15   45 310 -322  0
4291500 2781500 11  7 10   3.2 1030  52  3.9 8  4.6 100    8   86 314 -325  0
4291500 2781500 11  7 11   3.7 1030  59  4.3 6  4.8 100    5  108 307 -329  0
4291500 2781500 11  7 12   4.2 1030  33  4.0 7  5.0 100    0   76 304 -334  0
4291500 2781500 11  7 13   4.8 1029  49  4.1 8  5.0  98    0   55 314 -338  0
4291500 2781500 11  7 14   5.3 1028  50  4.5 8  5.1  95    0   49 319 -341  0
4291500 2781500 11  7 15   5.6 1028  57  5.5 8  5.1  92    0   37 316 -340  0
4291500 2781500 11  7 16   5.5 1028  57  4.8 8  5.0  90    0   16 312 -338  0
4291500 2781500 11  7 17   5.4 1027  68  4.7 8  5.0  90    0    0 310 -334  0
4291500 2781500 11  7 18   5.3 1027  68  4.8 8  5.0  92    0    0 309 -330  0
4291500 2781500 11  7 19   5.4 1027  79  5.6 8  5.1  93    0    0 311 -328  0
4291500 2781500 11  7 20   5.3 1027  79  5.4 8  5.3  96    0    0 314 -326  0
4291500 2781500 11  7 21   5.4 1027  81  5.2 8  5.3  97    0    0 316 -325  0
4291500 2781500 11  7 22   5.5 1026  80  5.7 8  5.4  97    0    0 319 -325  0
4291500 2781500 11  7 23   5.5 1026  79  5.4 8  5.4  97    0    0 320 -326  0
4291500 2781500 11  7 24   5.3 1026  79  4.9 7  5.4  98    0    0 314 -326  0
4291500 2781500 11  8  1   5.0 1026  89  5.1 8  5.3  98    0    0 314 -326  0
4291500 2781500 11  8  2   5.2 1026  80  5.4 8  5.3  98    0    0 319 -325  0
4291500 2781500 11  8  3   5.2 1026  91  4.8 7  5.2  96    0    0 314 -325  0
4291500 2781500 11  8  4   4.8 1026  90  4.8 7  5.1  95    0    0 310 -325  0
4291500 2781500 11  8  5   4.0 1026  80  4.6 6  5.0  98    0    0 303 -324  0
4291500 2781500 11  8  6   3.6 1026  91  5.0 7  4.9  99    0    0 302 -324  0
4291500 2781500 11  8  7   4.0 1026  90  4.7 7  4.9 100    0    0 309 -323  0
4291500 2781500 11  8  8   3.9 1026  82  4.7 6  5.0 100    4   11 304 -323  0
4291500 2781500 11  8  9   4.4 1025 100  4.8 6  5.0  99   67   47 299 -323  0
4291500 2781500 11  8 10   5.3 1025  81  5.4 4  5.1  96  128   70 290 -325  0
4291500 2781500 11  8 11   6.3 1025  90  6.1 5  5.0  89   94  128 288 -328  0
4291500 2781500 11  8 12   8.1 1024  89  5.7 4  5.0  80  134  138 289 -333  0
4291500 2781500 11  8 13   8.7 1024  88  6.3 2  5.0  74  230   90 275 -336  0
4291500 2781500 11  8 14   8.6 1023  79  6.8 1  5.0  72  192   84 261 -338  0
4291500 2781500 11  8 15   8.6 1022  90  6.4 1  4.9  72  115   73 257 -338  0
4291500 2781500 11  8 16   7.3 1022  88  6.8 4  4.9  75   26   43 268 -335  0
4291500 2781500 11  8 17   6.2 1021  89  6.1 0  4.8  80    0    0 262 -329  0
4291500 2781500 11  8 18   5.7 1021  98  5.8 0  4.8  84    0    0 244 -323  0
4291500 2781500 11  8 19   5.0 1021  89  5.5 0  4.8  87    0    0 243 -320  0
4291500 2781500 11  8 20   4.4 1020  89  5.3 0  4.7  89    0    0 241 -317  0
4291500 2781500 11  8 21   3.8 1020  89  5.6 0  4.7  92    0    0 239 -316  0
4291500 2781500 11  8 22   3.0 1020  90  5.5 1  4.6  96    0    0 241 -314  0
4291500 2781500 11  8 23   3.0 1020  80  6.6 1  4.6  98    0    0 243 -314  0
4291500 2781500 11  8 24   2.7 1020  90  5.3 3  4.6  99    0    0 249 -313  0
4291500 2781500 11  9  1   2.8 1019  90  5.2 6  4.6  99    0    0 265 -313  0
4291500 2781500 11  9  2   2.8 1019  80  4.0 6  4.6 100    0    0 277 -312  0
4291500 2781500 11  9  3   3.3 1019  89  5.5 7  4.7 100    0    0 283 -311  0
4291500 2781500 11  9  4   3.4 1019  99  5.1 8  4.8  99    0    0 292 -311  0
4291500 2781500 11  9  5   3.5 1019  99  5.1 8  4.7  97    0    0 295 -311  0
4291500 2781500 11  9  6   3.3 1019  99  4.8 7  4.7  96    0    0 288 -311  0
4291500 2781500 11  9  7   3.3 1019 109  4.5 6  4.6  97    0    0 280 -310  0
4291500 2781500 11  9  8   3.1 1019  99  5.0 8  4.6  96    0    9 285 -310  0
4291500 2781500 11  9  9   3.2 1020  98  4.8 8  4.6  96   16   49 296 -311  0
4291500 2781500 11  9 10   3.3 1020  98  4.7 6  4.6  96   12   99 289 -313  0
4291500 2781500 11  9 11   3.6 1020  91  4.7 6  4.6  95    7  119 280 -320  0
4291500 2781500 11  9 12   4.2 1021 109  4.7 6  4.6  92   20  150 281 -329  0
4291500 2781500 11  9 13   4.5 1021  79  4.3 4  4.6  89   77  159 274 -336  0
4291500 2781500 11  9 14   4.9 1021  89  4.0 3  4.6  87   65  136 263 -338  0
4291500 2781500 11  9 15   4.1 1021  78  4.7 6  4.6  88    8   83 272 -337  0
4291500 2781500 11  9 16   3.8 1021 107  3.6 7  4.6  92    0   25 289 -332  0
4291500 2781500 11  9 17   3.1 1021  88  5.2 8  4.5  94    0    0 298 -325  0
4291500 2781500 11  9 18   2.7 1021  99  5.0 8  4.4  96    0    0 301 -320  0
4291500 2781500 11  9 19   2.6 1021 110  5.8 8  4.4  96    0    0 300 -317  0
4291500 2781500 11  9 20   2.7 1022  90  4.5 8  4.3  94    0    0 299 -317  0
4291500 2781500 11  9 21   2.4 1022  99  4.9 8  4.2  93    0    0 300 -319  0
4291500 2781500 11  9 22   2.1 1022 108  5.9 8  4.1  92    0    0 301 -321  0
4291500 2781500 11  9 23   1.7 1022  98  6.3 8  4.0  92    0    0 302 -322  0
4291500 2781500 11  9 24   1.7 1022 108  5.8 8  4.0  94    0    0 303 -323  0
4291500 2781500 11 10  1   1.2 1022 100  7.1 8  3.9  94    0    0 302 -324  0
4291500 2781500 11 10  2   1.1 1022 109  5.3 8  3.8  93    0    0 301 -324  0
4291500 2781500 11 10  3   1.1 1022 100  5.8 8  3.7  92    0    0 301 -324  0
4291500 2781500 11 10  4   1.1 1022 109  5.9 8  3.8  93    0    0 301 -324  0
4291500 2781500 11 10  5   1.1 1023 100  5.5 8  3.8  94    0    0 301 -324  0
4291500 2781500 11 10  6   0.9 1022 102  5.7 8  3.9  96    0    0 301 -323  0
4291500 2781500 11 10  7   1.0 1022 102  5.8 8  3.8  95    0    0 300 -323  0
4291500 2781500 11 10  8   1.3 1023 101  6.0 8  3.9  95    0    4 301 -322  0
4291500 2781500 11 10  9   1.9 1023 111  5.8 8  4.0  94    0   29 303 -324  0
4291500 2781500 11 10 10   2.9 1023 111  5.7 8  4.0  88    0   55 307 -329  0
4291500 2781500 11 10 11   3.6 1023 111  6.3 8  3.9  83    0   45 310 -335  0
4291500 2781500 11 10 12   4.0 1023 111  6.2 8  4.0  81    0   51 311 -341  0
4291500 2781500 11 10 13   4.1 1022 111  5.7 8  4.0  80    0   43 310 -344  0
4291500 2781500 11 10 14   4.2 1022 121  5.9 8  4.0  79    0   33 305 -345  0
4291500 2781500 11 10 15   4.4 1022 120  5.5 8  4.0  78    0   27 298 -343  0
4291500 2781500 11 10 16   4.4 1022 110  5.3 8  4.0  78    0   11 290 -338  0
4291500 2781500 11 10 17   4.5 1022 109  5.2 8  4.1  79    0    0 285 -331  0
4291500 2781500 11 10 18   4.4 1022 119  5.0 8  4.1  79    0    0 282 -325  0
4291500 2781500 11 10 19   4.2 1022 119  5.6 8  4.0  79    0    0 279 -321  0
4291500 2781500 11 10 20   4.1 1022 109  6.1 8  4.0  79    0    0 278 -318  0
4291500 2781500 11 10 21   4.1 1022 119  5.2 8  4.0  78    0    0 278 -315  0
4291500 2781500 11 10 22   3.5 1022 119  4.5 4  3.9  79    0    0 266 -314  0
4291500 2781500 11 10 23   1.4 1022  79  3.9 2  3.8  84    0    0 246 -312  0
4291500 2781500 11 10 24   0.2 1022  89  3.8 0  3.7  92    0    0 233 -311  0
4291500 2781500 11 11  1  -0.5 1022  79  3.9 0  3.6  98    0    0 225 -309  0
4291500 2781500 11 11  2  -0.8 1022  90  4.1 0  3.6 100    0    0 224 -308  0
4291500 2781500 11 11  3  -1.1 1022  90  3.5 0  3.5 100    0    0 224 -308  0
4291500 2781500 11 11  4  -1.3 1022  90  3.6 0  3.4 100    0    0 223 -307  0
4291500 2781500 11 11  5  -1.5 1021  90  4.4 0  3.4 100    0    0 222 -306  0
4291500 2781500 11 11  6  -1.6 1021  90  5.0 0  3.4 100    0    0 222 -305  0
4291500 2781500 11 11  7  -1.7 1021  90  5.1 0  3.3 100    0    0 221 -304  0
4291500 2781500 11 11  8  -1.9 1022  89  5.2 0  3.3 100    4    9 221 -303  0
4291500 2781500 11 11  9  -1.1 1022  89  4.9 0  3.3  99   68   44 222 -304  0
4291500 2781500 11 11 10   0.8 1022  98  4.9 0  3.5  94  156   67 225 -307  0
4291500 2781500 11 11 11   2.7 1022  89  4.8 0  3.7  86  219   78 230 -312  0
4291500 2781500 11 11 12   4.0 1022  88  5.0 0  3.7  78  252   83 233 -319  0
4291500 2781500 11 11 13   5.4 1021  80  4.9 0  3.8  73  245   84 237 -326  0
4291500 2781500 11 11 14   6.6 1021  89  5.4 0  3.9  67  188   83 242 -331  0
4291500 2781500 11 11 15   6.7 1021  87  4.7 0  3.9  65  109   71 244 -330  0
4291500 2781500 11 11 16   5.6 1020  78  4.1 0  3.9  66   24   40 242 -326  0
4291500 2781500 11 11 17   3.8 1020  88  4.4 0  3.6  69    0    0 236 -319  0
4291500 2781500 11 11 18   2.7 1020  89  4.2 0  3.5  73    0    0 231 -314  0
4291500 2781500 11 11 19   2.1 1020  98  4.6 0  3.5  77    0    0 229 -311  0
4291500 2781500 11 11 20   0.5 1020  89  4.4 0  3.4  83    0    0 225 -309  0
4291500 2781500 11 11 21   0.7 1021  98  5.1 0  3.4  88    0    0 223 -308  0
4291500 2781500 11 11 22  -0.6 1021  90  4.5 0  3.4  91    0    0 222 -307  0
4291500 2781500 11 11 23  -0.4 1021  90  4.7 0  3.5  95    0    0 221 -307  0
4291500 2781500 11 11 24  -0.5 1021  99  4.5 0  3.5  95    0    0 221 -306  0
4291500 2781500 11 12  1  -1.2 1021  99  3.8 0  3.4  95    0    0 218 -304  0
4291500 2781500 11 12  2  -1.8 1021  90  4.3 0  3.3  97    0    0 216 -303  0
4291500 2781500 11 12  3  -2.2 1021  90  4.0 0  3.2  99    0    0 215 -302  0
4291500 2781500 11 12  4  -3.0 1020  91  3.9 0  3.1 100    0    0 214 -302  0
4291500 2781500 11 12  5  -2.8 1020 100  4.3 0  3.0 100    0    0 214 -301  0
4291500 2781500 11 12  6  -3.2 1020  90  3.9 0  3.0 100    0    0 214 -301  0
4291500 2781500 11 12  7  -3.3 1020  91  4.2 0  3.0 100    0    0 213 -300  0
4291500 2781500 11 12  8  -3.4 1020  90  4.2 0  2.9 100    3    9 212 -300  0
4291500 2781500 11 12  9  -2.5 1020 100  3.7 0  3.0 100   61   45 213 -300  0
4291500 2781500 11 12 10  -1.1 1020  91  4.1 0  3.2  98  147   68 216 -304  0
4291500 2781500 11 12 11   0.7 1020 100  4.2 0  3.4  92  207   82 219 -309  0
4291500 2781500 11 12 12   2.2 1020  80  4.5 0  3.5  84  241   86 222 -315  0
4291500 2781500 11 12 13   4.2 1019  81  4.5 0  3.5  74  224   90 225 -321  0
4291500 2781500 11 12 14   5.1 1018  83  5.3 0  3.4  64  180   85 228 -325  0
